cpu_percent,process_count,ram_percent,scenario,source_tag,timestamp
99.8,347,57.6,normal,local_psutil,2026-04-02 02:29:14
100.0,347,69.1,normal,local_psutil,2026-04-02 02:29:15
100.0,349,64.7,normal,local_psutil,2026-04-02 02:29:16
100.0,349,68.5,normal,local_psutil,2026-04-02 02:29:17
99.8,347,62.2,normal,local_psutil,2026-04-02 02:29:18
100.0,347,66.3,normal,local_psutil,2026-04-02 02:29:19
99.9,347,61.1,normal,local_psutil,2026-04-02 02:29:20
100.0,349,57.8,normal,local_psutil,2026-04-02 02:29:21
99.9,349,60.9,normal,local_psutil,2026-04-02 02:29:22
99.9,347,54.2,normal,local_psutil,2026-04-02 02:29:23
100.0,347,53.9,normal,local_psutil,2026-04-02 02:29:24
99.8,348,53.9,normal,local_psutil,2026-04-02 02:29:25
100.0,350,53.7,normal,local_psutil,2026-04-02 02:29:26
100.0,350,53.7,normal,local_psutil,2026-04-02 02:29:27
100.0,348,53.6,normal,local_psutil,2026-04-02 02:29:28
100.0,348,53.5,normal,local_psutil,2026-04-02 02:29:29
100.0,348,53.4,normal,local_psutil,2026-04-02 02:29:30
100.0,350,53.6,normal,local_psutil,2026-04-02 02:29:31
100.0,349,53.5,normal,local_psutil,2026-04-02 02:29:32
100.0,348,53.3,normal,local_psutil,2026-04-02 02:29:33
99.8,348,53.3,normal,local_psutil,2026-04-02 02:29:34
100.0,348,53.2,normal,local_psutil,2026-04-02 02:29:35
99.9,350,53.3,normal,local_psutil,2026-04-02 02:29:36
100.0,350,53.4,normal,local_psutil,2026-04-02 02:29:37
100.0,348,53.4,normal,local_psutil,2026-04-02 02:29:38
100.0,348,53.3,normal,local_psutil,2026-04-02 02:29:39
100.0,348,53.3,normal,local_psutil,2026-04-02 02:29:40
99.9,350,53.2,normal,local_psutil,2026-04-02 02:29:41
100.0,350,53.2,normal,local_psutil,2026-04-02 02:29:42
100.0,348,53.2,normal,local_psutil,2026-04-02 02:29:43
100.0,348,53.3,normal,local_psutil,2026-04-02 02:29:44
99.5,348,53.3,normal,local_psutil,2026-04-02 02:29:45
99.9,350,53.4,normal,local_psutil,2026-04-02 02:29:46
100.0,348,53.3,normal,local_psutil,2026-04-02 02:29:47
100.0,349,53.3,normal,local_psutil,2026-04-02 02:29:48
100.0,349,53.3,normal,local_psutil,2026-04-02 02:29:49
100.0,349,53.3,normal,local_psutil,2026-04-02 02:29:50
100.0,351,53.4,normal,local_psutil,2026-04-02 02:29:51
99.9,351,53.6,normal,local_psutil,2026-04-02 02:29:52
100.0,349,53.7,normal,local_psutil,2026-04-02 02:29:53
100.0,349,53.7,normal,local_psutil,2026-04-02 02:29:54
100.0,349,53.7,normal,local_psutil,2026-04-02 02:29:55
100.0,351,53.7,normal,local_psutil,2026-04-02 02:29:56
99.7,351,53.7,normal,local_psutil,2026-04-02 02:29:57
100.0,349,53.7,normal,local_psutil,2026-04-02 02:29:58
99.9,349,53.8,normal,local_psutil,2026-04-02 02:29:59
100.0,349,53.8,normal,local_psutil,2026-04-02 02:30:00
99.9,351,53.8,normal,local_psutil,2026-04-02 02:30:01
100.0,349,53.7,normal,local_psutil,2026-04-02 02:30:02
100.0,349,53.8,normal,local_psutil,2026-04-02 02:30:03
99.9,349,53.8,normal,local_psutil,2026-04-02 02:30:04
100.0,349,53.8,normal,local_psutil,2026-04-02 02:30:05
100.0,351,53.8,normal,local_psutil,2026-04-02 02:30:06
100.0,349,53.8,normal,local_psutil,2026-04-02 02:30:07
99.8,349,53.9,normal,local_psutil,2026-04-02 02:30:08
99.9,349,53.9,normal,local_psutil,2026-04-02 02:30:09
100.0,349,54.0,normal,local_psutil,2026-04-02 02:30:10
100.0,353,54.0,normal,local_psutil,2026-04-02 02:30:11
99.9,349,54.0,normal,local_psutil,2026-04-02 02:30:12
100.0,349,54.0,normal,local_psutil,2026-04-02 02:30:13
100.0,349,54.0,normal,local_psutil,2026-04-02 02:30:14
100.0,349,54.0,normal,local_psutil,2026-04-02 02:30:15
100.0,351,54.0,normal,local_psutil,2026-04-02 02:30:16
100.0,347,54.0,normal,local_psutil,2026-04-02 02:30:17
99.9,347,54.0,normal,local_psutil,2026-04-02 02:30:18
100.0,347,54.1,normal,local_psutil,2026-04-02 02:30:19
100.0,347,54.0,normal,local_psutil,2026-04-02 02:30:20
100.0,349,54.1,normal,local_psutil,2026-04-02 02:30:21
100.0,347,54.1,normal,local_psutil,2026-04-02 02:30:22
100.0,347,54.1,normal,local_psutil,2026-04-02 02:30:23
100.0,347,54.1,normal,local_psutil,2026-04-02 02:30:24
100.0,347,54.1,normal,local_psutil,2026-04-02 02:30:25
100.0,350,54.1,normal,local_psutil,2026-04-02 02:30:26
99.8,348,54.2,normal,local_psutil,2026-04-02 02:30:27
99.9,350,54.2,normal,local_psutil,2026-04-02 02:30:28
100.0,348,54.2,normal,local_psutil,2026-04-02 02:30:29
100.0,348,54.3,normal,local_psutil,2026-04-02 02:30:30
100.0,351,54.3,normal,local_psutil,2026-04-02 02:30:31
100.0,349,54.4,normal,local_psutil,2026-04-02 02:30:32
100.0,351,54.4,normal,local_psutil,2026-04-02 02:30:33
100.0,349,54.4,normal,local_psutil,2026-04-02 02:30:34
99.9,349,54.4,normal,local_psutil,2026-04-02 02:30:35
100.0,351,54.4,normal,local_psutil,2026-04-02 02:30:36
100.0,349,54.5,normal,local_psutil,2026-04-02 02:30:37
99.9,349,54.5,normal,local_psutil,2026-04-02 02:30:38
100.0,349,54.5,normal,local_psutil,2026-04-02 02:30:39
100.0,349,54.4,normal,local_psutil,2026-04-02 02:30:40
99.9,353,54.4,normal,local_psutil,2026-04-02 02:30:41
100.0,349,54.4,normal,local_psutil,2026-04-02 02:30:42
100.0,349,54.5,normal,local_psutil,2026-04-02 02:30:43
100.0,349,54.5,normal,local_psutil,2026-04-02 02:30:44
100.0,349,54.3,normal,local_psutil,2026-04-02 02:30:45
100.0,353,54.4,normal,local_psutil,2026-04-02 02:30:46
100.0,349,54.4,normal,local_psutil,2026-04-02 02:30:47
100.0,349,54.4,normal,local_psutil,2026-04-02 02:30:48
99.8,348,54.4,normal,local_psutil,2026-04-02 02:30:49
99.8,348,54.5,normal,local_psutil,2026-04-02 02:30:50
100.0,350,54.5,normal,local_psutil,2026-04-02 02:30:51
100.0,348,54.5,normal,local_psutil,2026-04-02 02:30:52
100.0,348,54.5,normal,local_psutil,2026-04-02 02:30:53
99.8,348,54.4,normal,local_psutil,2026-04-02 02:30:54
100.0,348,54.4,normal,local_psutil,2026-04-02 02:30:55
99.8,350,54.4,normal,local_psutil,2026-04-02 02:30:56
100.0,348,54.5,normal,local_psutil,2026-04-02 02:30:57
99.9,348,54.6,normal,local_psutil,2026-04-02 02:30:58
100.0,350,54.8,normal,local_psutil,2026-04-02 02:30:59
100.0,348,54.8,normal,local_psutil,2026-04-02 02:31:00
99.9,350,54.9,normal,local_psutil,2026-04-02 02:31:01
100.0,348,54.8,normal,local_psutil,2026-04-02 02:31:02
100.0,348,54.8,normal,local_psutil,2026-04-02 02:31:03
100.0,350,54.9,normal,local_psutil,2026-04-02 02:31:04
100.0,348,54.9,normal,local_psutil,2026-04-02 02:31:05
100.0,350,54.9,normal,local_psutil,2026-04-02 02:31:06
100.0,348,55.1,normal,local_psutil,2026-04-02 02:31:07
100.0,348,55.1,normal,local_psutil,2026-04-02 02:31:08
100.0,348,55.1,normal,local_psutil,2026-04-02 02:31:09
100.0,348,55.2,normal,local_psutil,2026-04-02 02:31:10
100.0,350,55.2,normal,local_psutil,2026-04-02 02:31:11
99.5,348,55.1,normal,local_psutil,2026-04-02 02:31:12
99.8,348,55.4,normal,local_psutil,2026-04-02 02:31:13
100.0,348,55.5,normal,local_psutil,2026-04-02 02:31:14
99.8,350,55.5,normal,local_psutil,2026-04-02 02:31:15
100.0,350,55.5,normal,local_psutil,2026-04-02 02:31:16
100.0,348,55.6,normal,local_psutil,2026-04-02 02:31:17
100.0,348,55.6,normal,local_psutil,2026-04-02 02:31:18
99.7,348,55.5,normal,local_psutil,2026-04-02 02:31:19
99.8,350,55.9,normal,local_psutil,2026-04-02 02:31:20
99.8,350,55.9,normal,local_psutil,2026-04-02 02:31:21
100.0,348,55.8,normal,local_psutil,2026-04-02 02:31:22
100.0,348,56.0,normal,local_psutil,2026-04-02 02:31:23
100.0,349,55.9,normal,local_psutil,2026-04-02 02:31:24
100.0,350,55.8,normal,local_psutil,2026-04-02 02:31:25
98.2,350,55.6,normal,local_psutil,2026-04-02 02:31:26
100.0,348,55.6,normal,local_psutil,2026-04-02 02:31:27
99.9,348,55.6,normal,local_psutil,2026-04-02 02:31:28
99.9,348,55.7,normal,local_psutil,2026-04-02 02:31:29
99.8,350,56.0,normal,local_psutil,2026-04-02 02:31:30
99.5,350,56.0,normal,local_psutil,2026-04-02 02:31:31
100.0,349,56.1,normal,local_psutil,2026-04-02 02:31:32
99.8,349,56.3,normal,local_psutil,2026-04-02 02:31:33
99.3,349,56.3,normal,local_psutil,2026-04-02 02:31:34
99.9,351,56.3,normal,local_psutil,2026-04-02 02:31:35
100.0,351,56.3,normal,local_psutil,2026-04-02 02:31:36
100.0,349,56.1,normal,local_psutil,2026-04-02 02:31:37
99.2,349,56.4,normal,local_psutil,2026-04-02 02:31:38
100.0,349,56.4,normal,local_psutil,2026-04-02 02:31:39
100.0,351,56.3,normal,local_psutil,2026-04-02 02:31:40
100.0,351,56.1,normal,local_psutil,2026-04-02 02:31:41
99.3,351,79.8,ram_stress,local_psutil,2026-04-02 02:27:32
100.0,349,76.2,ram_stress,local_psutil,2026-04-02 02:27:33
100.0,349,76.6,ram_stress,local_psutil,2026-04-02 02:27:34
100.0,349,77.3,ram_stress,local_psutil,2026-04-02 02:27:35
100.0,350,75.8,ram_stress,local_psutil,2026-04-02 02:27:36
100.0,351,80.7,ram_stress,local_psutil,2026-04-02 02:27:37
99.9,349,83.1,ram_stress,local_psutil,2026-04-02 02:27:38
99.7,349,76.2,ram_stress,local_psutil,2026-04-02 02:27:39
99.9,351,83.0,ram_stress,local_psutil,2026-04-02 02:27:40
99.8,350,83.0,ram_stress,local_psutil,2026-04-02 02:27:41
99.8,351,80.1,ram_stress,local_psutil,2026-04-02 02:27:42
100.0,349,83.1,ram_stress,local_psutil,2026-04-02 02:27:43
100.0,350,81.1,ram_stress,local_psutil,2026-04-02 02:27:44
100.0,351,83.5,ram_stress,local_psutil,2026-04-02 02:27:45
100.0,351,73.8,ram_stress,local_psutil,2026-04-02 02:27:46
100.0,351,72.5,ram_stress,local_psutil,2026-04-02 02:27:47
99.7,349,76.1,ram_stress,local_psutil,2026-04-02 02:27:48
100.0,349,75.5,ram_stress,local_psutil,2026-04-02 02:27:49
100.0,351,80.4,ram_stress,local_psutil,2026-04-02 02:27:50
100.0,351,83.0,ram_stress,local_psutil,2026-04-02 02:27:51
100.0,351,74.5,ram_stress,local_psutil,2026-04-02 02:27:52
100.0,349,79.7,ram_stress,local_psutil,2026-04-02 02:27:53
100.0,349,75.5,ram_stress,local_psutil,2026-04-02 02:27:54
100.0,349,78.6,ram_stress,local_psutil,2026-04-02 02:27:55
100.0,351,82.6,ram_stress,local_psutil,2026-04-02 02:27:56
100.0,351,81.7,ram_stress,local_psutil,2026-04-02 02:27:57
99.9,349,80.6,ram_stress,local_psutil,2026-04-02 02:27:58
99.7,349,82.7,ram_stress,local_psutil,2026-04-02 02:27:59
100.0,349,75.0,ram_stress,local_psutil,2026-04-02 02:28:00
99.7,351,82.5,ram_stress,local_psutil,2026-04-02 02:28:01
99.8,351,69.3,ram_stress,local_psutil,2026-04-02 02:28:02
100.0,349,79.0,ram_stress,local_psutil,2026-04-02 02:28:03
100.0,349,81.3,ram_stress,local_psutil,2026-04-02 02:28:04
99.9,349,76.1,ram_stress,local_psutil,2026-04-02 02:28:05
99.9,350,82.2,ram_stress,local_psutil,2026-04-02 02:28:06
100.0,351,76.0,ram_stress,local_psutil,2026-04-02 02:28:07
99.8,349,82.2,ram_stress,local_psutil,2026-04-02 02:28:08
99.8,349,80.4,ram_stress,local_psutil,2026-04-02 02:28:09
99.8,349,81.8,ram_stress,local_psutil,2026-04-02 02:28:10
99.5,353,81.9,ram_stress,local_psutil,2026-04-02 02:28:11
98.9,351,78.1,ram_stress,local_psutil,2026-04-02 02:28:12
100.0,349,81.8,ram_stress,local_psutil,2026-04-02 02:28:13
99.9,349,82.1,ram_stress,local_psutil,2026-04-02 02:28:14
99.4,349,82.1,ram_stress,local_psutil,2026-04-02 02:28:15
100.0,353,82.2,ram_stress,local_psutil,2026-04-02 02:28:16
100.0,351,76.5,ram_stress,local_psutil,2026-04-02 02:28:17
99.9,349,82.2,ram_stress,local_psutil,2026-04-02 02:28:18
100.0,349,76.8,ram_stress,local_psutil,2026-04-02 02:28:19
99.9,349,78.3,ram_stress,local_psutil,2026-04-02 02:28:20
100.0,351,79.7,ram_stress,local_psutil,2026-04-02 02:28:21
100.0,351,80.8,ram_stress,local_psutil,2026-04-02 02:28:22
100.0,349,81.8,ram_stress,local_psutil,2026-04-02 02:28:23
99.9,351,83.0,ram_stress,local_psutil,2026-04-02 02:28:24
100.0,349,82.9,ram_stress,local_psutil,2026-04-02 02:28:25
100.0,351,75.9,ram_stress,local_psutil,2026-04-02 02:28:26
100.0,351,81.1,ram_stress,local_psutil,2026-04-02 02:28:27
100.0,349,79.2,ram_stress,local_psutil,2026-04-02 02:28:28
99.9,351,82.0,ram_stress,local_psutil,2026-04-02 02:28:29
100.0,349,74.5,ram_stress,local_psutil,2026-04-02 02:28:30
100.0,351,77.7,ram_stress,local_psutil,2026-04-02 02:28:31
99.8,351,81.4,ram_stress,local_psutil,2026-04-02 02:28:32
100.0,349,81.8,ram_stress,local_psutil,2026-04-02 02:28:33
100.0,349,76.0,ram_stress,local_psutil,2026-04-02 02:28:34
100.0,350,71.7,ram_stress,local_psutil,2026-04-02 02:28:35
99.9,351,74.8,ram_stress,local_psutil,2026-04-02 02:28:36
99.9,351,65.8,ram_stress,local_psutil,2026-04-02 02:28:37
100.0,350,70.3,ram_stress,local_psutil,2026-04-02 02:28:38
100.0,348,70.4,ram_stress,local_psutil,2026-04-02 02:28:39
100.0,348,77.2,ram_stress,local_psutil,2026-04-02 02:28:40
100.0,350,77.1,ram_stress,local_psutil,2026-04-02 02:28:41
100.0,350,75.9,ram_stress,local_psutil,2026-04-02 02:28:42
99.9,350,77.3,ram_stress,local_psutil,2026-04-02 02:28:43
100.0,348,77.2,ram_stress,local_psutil,2026-04-02 02:28:44
100.0,348,73.6,ram_stress,local_psutil,2026-04-02 02:28:45
99.9,350,72.2,ram_stress,local_psutil,2026-04-02 02:28:46
100.0,350,76.8,ram_stress,local_psutil,2026-04-02 02:28:47
100.0,348,76.7,ram_stress,local_psutil,2026-04-02 02:28:48
100.0,348,73.2,ram_stress,local_psutil,2026-04-02 02:28:49
99.9,348,70.6,ram_stress,local_psutil,2026-04-02 02:28:50
100.0,350,73.7,ram_stress,local_psutil,2026-04-02 02:28:51
100.0,348,71.3,ram_stress,local_psutil,2026-04-02 02:28:52
100.0,348,76.1,ram_stress,local_psutil,2026-04-02 02:28:53
99.9,348,71.1,ram_stress,local_psutil,2026-04-02 02:28:54
100.0,350,70.9,ram_stress,local_psutil,2026-04-02 02:28:55
100.0,350,74.6,ram_stress,local_psutil,2026-04-02 02:28:56
100.0,350,56.7,ram_stress,local_psutil,2026-04-02 02:28:57
99.6,348,70.0,ram_stress,local_psutil,2026-04-02 02:28:58
100.0,348,67.6,ram_stress,local_psutil,2026-04-02 02:28:59
100.0,350,62.1,ram_stress,local_psutil,2026-04-02 02:29:00
100.0,350,70.5,ram_stress,local_psutil,2026-04-02 02:29:01
100.0,350,70.4,ram_stress,local_psutil,2026-04-02 02:29:02
100.0,348,70.3,ram_stress,local_psutil,2026-04-02 02:29:03
100.0,348,72.3,ram_stress,local_psutil,2026-04-02 02:29:04
100.0,348,72.3,ram_stress,local_psutil,2026-04-02 02:29:05
100.0,350,72.3,ram_stress,local_psutil,2026-04-02 02:29:06
100.0,350,72.4,ram_stress,local_psutil,2026-04-02 02:29:07
99.9,350,72.4,ram_stress,local_psutil,2026-04-02 02:29:08
100.0,348,72.4,ram_stress,local_psutil,2026-04-02 02:29:09
100.0,348,72.4,ram_stress,local_psutil,2026-04-02 02:29:10
100.0,349,72.4,ram_stress,local_psutil,2026-04-02 02:29:11
99.9,348,68.9,ram_stress,local_psutil,2026-04-02 02:29:12
100.0,349,64.0,ram_stress,local_psutil,2026-04-02 02:29:13
99.8,347,66.1,ram_stress,local_psutil,2026-04-02 02:29:14
100.0,347,69.0,ram_stress,local_psutil,2026-04-02 02:29:15
100.0,349,63.3,ram_stress,local_psutil,2026-04-02 02:29:16
100.0,349,68.4,ram_stress,local_psutil,2026-04-02 02:29:17
99.7,347,63.6,ram_stress,local_psutil,2026-04-02 02:29:18
100.0,347,66.2,ram_stress,local_psutil,2026-04-02 02:29:19
99.9,347,60.9,ram_stress,local_psutil,2026-04-02 02:29:20
100.0,349,57.7,ram_stress,local_psutil,2026-04-02 02:29:21
99.9,351,60.8,ram_stress,local_psutil,2026-04-02 02:29:22
99.9,347,54.2,ram_stress,local_psutil,2026-04-02 02:29:23
100.0,347,54.0,ram_stress,local_psutil,2026-04-02 02:29:24
99.7,348,53.9,ram_stress,local_psutil,2026-04-02 02:29:25
100.0,350,53.7,ram_stress,local_psutil,2026-04-02 02:29:26
100.0,350,53.7,ram_stress,local_psutil,2026-04-02 02:29:27
100.0,348,53.6,ram_stress,local_psutil,2026-04-02 02:29:28
100.0,348,53.5,ram_stress,local_psutil,2026-04-02 02:29:29
100.0,349,53.5,ram_stress,local_psutil,2026-04-02 02:29:30
100.0,350,53.6,ram_stress,local_psutil,2026-04-02 02:29:31
100.0,348,53.5,ram_stress,local_psutil,2026-04-02 02:29:32
100.0,348,53.3,ram_stress,local_psutil,2026-04-02 02:29:33
99.8,348,53.3,ram_stress,local_psutil,2026-04-02 02:29:34
100.0,348,53.2,ram_stress,local_psutil,2026-04-02 02:29:35
99.9,350,53.3,ram_stress,local_psutil,2026-04-02 02:29:36
100.0,350,53.4,ram_stress,local_psutil,2026-04-02 02:29:37
100.0,348,53.4,ram_stress,local_psutil,2026-04-02 02:29:38
100.0,348,53.3,ram_stress,local_psutil,2026-04-02 02:29:39
100.0,348,53.3,ram_stress,local_psutil,2026-04-02 02:29:40
99.9,350,53.2,ram_stress,local_psutil,2026-04-02 02:29:41
100.0,350,53.2,ram_stress,local_psutil,2026-04-02 02:29:42
100.0,348,53.2,ram_stress,local_psutil,2026-04-02 02:29:43
100.0,348,53.3,ram_stress,local_psutil,2026-04-02 02:29:44
99.5,348,53.3,ram_stress,local_psutil,2026-04-02 02:29:45
99.9,350,53.4,ram_stress,local_psutil,2026-04-02 02:29:46
100.0,348,53.3,ram_stress,local_psutil,2026-04-02 02:29:47
100.0,349,53.3,ram_stress,local_psutil,2026-04-02 02:29:48
100.0,349,53.3,ram_stress,local_psutil,2026-04-02 02:29:49
100.0,349,53.3,ram_stress,local_psutil,2026-04-02 02:29:50
100.0,351,53.4,ram_stress,local_psutil,2026-04-02 02:29:51
99.9,351,53.6,ram_stress,local_psutil,2026-04-02 02:29:52
100.0,349,53.7,ram_stress,local_psutil,2026-04-02 02:29:53
100.0,349,53.7,ram_stress,local_psutil,2026-04-02 02:29:54
100.0,349,53.7,ram_stress,local_psutil,2026-04-02 02:29:55
100.0,351,53.7,ram_stress,local_psutil,2026-04-02 02:29:56
99.7,351,53.7,ram_stress,local_psutil,2026-04-02 02:29:57
100.0,349,53.7,ram_stress,local_psutil,2026-04-02 02:29:58
100.0,349,53.8,ram_stress,local_psutil,2026-04-02 02:29:59
99.9,349,53.8,ram_stress,local_psutil,2026-04-02 02:30:00
99.9,351,53.8,ram_stress,local_psutil,2026-04-02 02:30:01
100.0,349,53.7,ram_stress,local_psutil,2026-04-02 02:30:02
100.0,349,53.8,ram_stress,local_psutil,2026-04-02 02:30:03
99.9,349,53.8,ram_stress,local_psutil,2026-04-02 02:30:04
100.0,349,53.8,ram_stress,local_psutil,2026-04-02 02:30:05
100.0,351,53.8,ram_stress,local_psutil,2026-04-02 02:30:06
100.0,349,53.8,ram_stress,local_psutil,2026-04-02 02:30:07
99.7,349,53.9,ram_stress,local_psutil,2026-04-02 02:30:08
99.9,349,53.9,ram_stress,local_psutil,2026-04-02 02:30:09
100.0,349,54.0,ram_stress,local_psutil,2026-04-02 02:30:10
100.0,353,54.0,ram_stress,local_psutil,2026-04-02 02:30:11
99.9,349,54.0,ram_stress,local_psutil,2026-04-02 02:30:12
100.0,349,54.0,ram_stress,local_psutil,2026-04-02 02:30:13
100.0,349,54.0,ram_stress,local_psutil,2026-04-02 02:30:14
100.0,349,54.0,ram_stress,local_psutil,2026-04-02 02:30:15
100.0,351,54.0,ram_stress,local_psutil,2026-04-02 02:30:16
100.0,347,54.0,ram_stress,local_psutil,2026-04-02 02:30:17
99.9,347,54.0,ram_stress,local_psutil,2026-04-02 02:30:18
100.0,347,54.1,ram_stress,local_psutil,2026-04-02 02:30:19
100.0,347,54.0,ram_stress,local_psutil,2026-04-02 02:30:20
100.0,349,54.1,ram_stress,local_psutil,2026-04-02 02:30:21
100.0,347,54.1,ram_stress,local_psutil,2026-04-02 02:30:22
100.0,347,54.1,ram_stress,local_psutil,2026-04-02 02:30:23
100.0,347,54.1,ram_stress,local_psutil,2026-04-02 02:30:24
100.0,348,54.1,ram_stress,local_psutil,2026-04-02 02:30:25
100.0,350,54.1,ram_stress,local_psutil,2026-04-02 02:30:26
99.9,348,54.2,ram_stress,local_psutil,2026-04-02 02:30:27
99.8,350,54.2,ram_stress,local_psutil,2026-04-02 02:30:28
100.0,348,54.2,ram_stress,local_psutil,2026-04-02 02:30:29
100.0,348,54.3,ram_stress,local_psutil,2026-04-02 02:30:30
100.0,351,54.3,ram_stress,local_psutil,2026-04-02 02:30:31
100.0,349,54.4,ram_stress,local_psutil,2026-04-02 02:30:32
100.0,351,54.4,ram_stress,local_psutil,2026-04-02 02:30:33
100.0,349,54.4,ram_stress,local_psutil,2026-04-02 02:30:34
99.9,349,54.4,ram_stress,local_psutil,2026-04-02 02:30:35
100.0,351,54.4,ram_stress,local_psutil,2026-04-02 02:30:36
100.0,349,54.5,ram_stress,local_psutil,2026-04-02 02:30:37
99.9,349,54.5,ram_stress,local_psutil,2026-04-02 02:30:38
100.0,349,54.5,ram_stress,local_psutil,2026-04-02 02:30:39
100.0,349,54.4,ram_stress,local_psutil,2026-04-02 02:30:40
99.9,353,54.4,ram_stress,local_psutil,2026-04-02 02:30:41
100.0,349,54.4,ram_stress,local_psutil,2026-04-02 02:30:42
100.0,349,54.5,ram_stress,local_psutil,2026-04-02 02:30:43
100.0,349,54.5,ram_stress,local_psutil,2026-04-02 02:30:44
100.0,349,54.3,ram_stress,local_psutil,2026-04-02 02:30:45
100.0,353,54.4,ram_stress,local_psutil,2026-04-02 02:30:46
100.0,349,54.4,ram_stress,local_psutil,2026-04-02 02:30:47
100.0,349,54.4,ram_stress,local_psutil,2026-04-02 02:30:48
99.8,348,54.4,ram_stress,local_psutil,2026-04-02 02:30:49
99.8,348,54.5,ram_stress,local_psutil,2026-04-02 02:30:50
100.0,350,54.5,ram_stress,local_psutil,2026-04-02 02:30:51
100.0,348,54.5,ram_stress,local_psutil,2026-04-02 02:30:52
100.0,348,54.5,ram_stress,local_psutil,2026-04-02 02:30:53
99.8,348,54.4,ram_stress,local_psutil,2026-04-02 02:30:54
100.0,348,54.4,ram_stress,local_psutil,2026-04-02 02:30:55
99.8,350,54.4,ram_stress,local_psutil,2026-04-02 02:30:56
100.0,348,54.5,ram_stress,local_psutil,2026-04-02 02:30:57
99.9,348,54.6,ram_stress,local_psutil,2026-04-02 02:30:58
100.0,350,54.8,ram_stress,local_psutil,2026-04-02 02:30:59
100.0,348,54.8,ram_stress,local_psutil,2026-04-02 02:31:00
99.9,350,54.9,ram_stress,local_psutil,2026-04-02 02:31:01
100.0,348,54.8,ram_stress,local_psutil,2026-04-02 02:31:02
100.0,348,54.8,ram_stress,local_psutil,2026-04-02 02:31:03
100.0,350,54.9,ram_stress,local_psutil,2026-04-02 02:31:04
100.0,348,54.9,ram_stress,local_psutil,2026-04-02 02:31:05
100.0,350,54.9,ram_stress,local_psutil,2026-04-02 02:31:06
100.0,348,55.1,ram_stress,local_psutil,2026-04-02 02:31:07
100.0,348,55.1,ram_stress,local_psutil,2026-04-02 02:31:08
100.0,348,55.1,ram_stress,local_psutil,2026-04-02 02:31:09
100.0,348,55.2,ram_stress,local_psutil,2026-04-02 02:31:10
100.0,350,55.2,ram_stress,local_psutil,2026-04-02 02:31:11
99.5,348,55.1,ram_stress,local_psutil,2026-04-02 02:31:12
99.8,348,55.4,ram_stress,local_psutil,2026-04-02 02:31:13
100.0,348,55.5,ram_stress,local_psutil,2026-04-02 02:31:14
99.8,350,55.5,ram_stress,local_psutil,2026-04-02 02:31:15
100.0,350,55.5,ram_stress,local_psutil,2026-04-02 02:31:16
100.0,348,55.6,ram_stress,local_psutil,2026-04-02 02:31:17
100.0,348,55.6,ram_stress,local_psutil,2026-04-02 02:31:18
99.7,348,55.5,ram_stress,local_psutil,2026-04-02 02:31:19
99.8,351,55.9,ram_stress,local_psutil,2026-04-02 02:31:20
99.8,350,55.9,ram_stress,local_psutil,2026-04-02 02:31:21
100.0,348,55.8,ram_stress,local_psutil,2026-04-02 02:31:22
100.0,348,56.0,ram_stress,local_psutil,2026-04-02 02:31:23
100.0,348,56.0,ram_stress,local_psutil,2026-04-02 02:31:24
100.0,350,55.9,ram_stress,local_psutil,2026-04-02 02:31:25
98.6,350,55.6,ram_stress,local_psutil,2026-04-02 02:31:26
99.6,348,55.6,ram_stress,local_psutil,2026-04-02 02:31:27
99.9,348,55.6,ram_stress,local_psutil,2026-04-02 02:31:28
99.9,348,55.7,ram_stress,local_psutil,2026-04-02 02:31:29
99.8,350,56.0,ram_stress,local_psutil,2026-04-02 02:31:30
99.5,350,56.0,ram_stress,local_psutil,2026-04-02 02:31:31
100.0,349,56.1,ram_stress,local_psutil,2026-04-02 02:31:32
99.8,349,56.3,ram_stress,local_psutil,2026-04-02 02:31:33
99.3,349,56.3,ram_stress,local_psutil,2026-04-02 02:31:34
99.9,351,56.3,ram_stress,local_psutil,2026-04-02 02:31:35
100.0,351,56.2,ram_stress,local_psutil,2026-04-02 02:31:36
100.0,349,56.1,ram_stress,local_psutil,2026-04-02 02:31:37
99.2,349,56.4,ram_stress,local_psutil,2026-04-02 02:31:38
100.0,349,56.4,ram_stress,local_psutil,2026-04-02 02:31:39
100.0,351,56.3,ram_stress,local_psutil,2026-04-02 02:31:40
100.0,351,56.1,ram_stress,local_psutil,2026-04-02 02:31:41
100.0,346,55.4,ram_stress,local_psutil,2026-04-02 02:31:42
100.0,346,55.4,ram_stress,local_psutil,2026-04-02 02:31:43
99.9,346,55.5,ram_stress,local_psutil,2026-04-02 02:31:44
100.0,348,55.4,ram_stress,local_psutil,2026-04-02 02:31:45
100.0,348,55.5,ram_stress,local_psutil,2026-04-02 02:31:46
100.0,346,55.5,ram_stress,local_psutil,2026-04-02 02:31:47
100.0,346,55.6,ram_stress,local_psutil,2026-04-02 02:31:48
100.0,346,55.6,ram_stress,local_psutil,2026-04-02 02:31:49
99.8,348,55.6,ram_stress,local_psutil,2026-04-02 02:31:50
99.9,348,55.7,ram_stress,local_psutil,2026-04-02 02:31:51
100.0,346,55.6,ram_stress,local_psutil,2026-04-02 02:31:52
98.7,346,55.6,ram_stress,local_psutil,2026-04-02 02:31:53
99.9,346,55.7,ram_stress,local_psutil,2026-04-02 02:31:54
