timestamp,cpu_percent,ram_percent,process_count,scenario,source_tag
2026-04-02 02:32:45,100.0,56.4,347,mixed,local_psutil
2026-04-02 02:32:46,99.9,56.5,351,mixed,local_psutil
2026-04-02 02:32:47,100.0,56.5,347,mixed,local_psutil
2026-04-02 02:32:48,99.9,56.5,347,mixed,local_psutil
2026-04-02 02:32:49,100.0,56.5,347,mixed,local_psutil
2026-04-02 02:32:50,100.0,56.3,347,mixed,local_psutil
2026-04-02 02:32:51,100.0,56.3,351,mixed,local_psutil
2026-04-02 02:32:52,100.0,56.3,347,mixed,local_psutil
2026-04-02 02:32:53,100.0,56.3,347,mixed,local_psutil
2026-04-02 02:32:54,100.0,56.2,347,mixed,local_psutil
2026-04-02 02:32:55,100.0,56.2,347,mixed,local_psutil
2026-04-02 02:32:56,100.0,56.2,349,mixed,local_psutil
2026-04-02 02:32:57,100.0,56.2,347,mixed,local_psutil
2026-04-02 02:32:58,100.0,56.2,347,mixed,local_psutil
2026-04-02 02:32:59,100.0,56.2,347,mixed,local_psutil
2026-04-02 02:33:00,100.0,56.3,347,mixed,local_psutil
2026-04-02 02:33:01,100.0,56.4,349,mixed,local_psutil
2026-04-02 02:33:02,99.9,56.6,349,mixed,local_psutil
2026-04-02 02:33:03,100.0,56.6,347,mixed,local_psutil
2026-04-02 02:33:04,100.0,56.5,347,mixed,local_psutil
2026-04-02 02:33:05,99.9,56.6,347,mixed,local_psutil
2026-04-02 02:33:06,100.0,56.6,350,mixed,local_psutil
2026-04-02 02:33:07,100.0,56.5,349,mixed,local_psutil
2026-04-02 02:33:08,100.0,56.5,347,mixed,local_psutil
2026-04-02 02:33:09,100.0,56.6,347,mixed,local_psutil
2026-04-02 02:33:10,100.0,56.6,347,mixed,local_psutil
2026-04-02 02:33:11,99.9,56.5,349,mixed,local_psutil
2026-04-02 02:33:12,99.9,56.6,347,mixed,local_psutil
2026-04-02 02:33:13,100.0,56.5,347,mixed,local_psutil
2026-04-02 02:33:14,99.8,56.6,347,mixed,local_psutil
2026-04-02 02:33:15,99.9,56.6,347,mixed,local_psutil
2026-04-02 02:33:16,100.0,56.6,349,mixed,local_psutil
2026-04-02 02:33:17,99.9,56.6,347,mixed,local_psutil
2026-04-02 02:33:18,100.0,56.7,347,mixed,local_psutil
2026-04-02 02:33:19,100.0,56.7,349,mixed,local_psutil
2026-04-02 02:33:20,99.9,56.7,347,mixed,local_psutil
2026-04-02 02:33:21,100.0,56.7,349,mixed,local_psutil
2026-04-02 02:33:22,100.0,56.7,347,mixed,local_psutil
2026-04-02 02:33:23,100.0,56.8,347,mixed,local_psutil
2026-04-02 02:33:24,100.0,56.8,349,mixed,local_psutil
2026-04-02 02:33:25,100.0,56.9,347,mixed,local_psutil
2026-04-02 02:33:26,99.9,56.7,349,mixed,local_psutil
2026-04-02 02:33:27,100.0,56.7,347,mixed,local_psutil
2026-04-02 02:33:28,100.0,56.7,347,mixed,local_psutil
2026-04-02 02:33:29,100.0,56.6,347,mixed,local_psutil
2026-04-02 02:33:30,100.0,56.6,347,mixed,local_psutil
2026-04-02 02:33:31,100.0,56.8,349,mixed,local_psutil
2026-04-02 02:33:32,100.0,56.8,349,mixed,local_psutil
2026-04-02 02:33:33,100.0,56.8,347,mixed,local_psutil
2026-04-02 02:33:34,99.9,56.5,347,mixed,local_psutil
2026-04-02 02:33:35,100.0,56.5,347,mixed,local_psutil
2026-04-02 02:33:36,99.9,56.5,349,mixed,local_psutil
2026-04-02 02:33:37,100.0,56.5,349,mixed,local_psutil
2026-04-02 02:33:38,100.0,56.5,347,mixed,local_psutil
2026-04-02 02:33:39,100.0,56.5,347,mixed,local_psutil
2026-04-02 02:33:40,99.7,56.5,347,mixed,local_psutil
2026-04-02 02:33:41,100.0,56.6,349,mixed,local_psutil
2026-04-02 02:33:42,100.0,56.6,347,mixed,local_psutil
2026-04-02 02:33:43,100.0,56.6,347,mixed,local_psutil
2026-04-02 02:33:44,100.0,56.6,347,mixed,local_psutil
2026-04-02 02:33:45,100.0,56.7,349,mixed,local_psutil
2026-04-02 02:33:46,100.0,56.6,349,mixed,local_psutil
2026-04-02 02:33:47,99.9,56.6,347,mixed,local_psutil
2026-04-02 02:33:48,100.0,56.6,347,mixed,local_psutil
2026-04-02 02:33:49,100.0,56.5,347,mixed,local_psutil
